Id	Title	Content	Category
1924	"Commodore finds new lease of life
"	"
The once-famous Commodore computer brand could be resurrected after being bought by a US-based digital music distributor.

New owner Yeahronimo Media Ventures has not ruled out the possibility of a new breed of Commodore computers. It also plans to develop a ""worldwide entertainment concept"" with the brand, although details are not yet known. The groundbreaking Commodore 64 computer elicits fond memories for those who owned one back in the 1980s.

In the chronology of home computing, Commodore was one of the pioneers.

The Commodore 64, launched in 1982, was one of the first affordable home PCs. It was followed a few years later by the Amiga. The Commodore 64 sold more than any other single computer system, even to this day. The brand languished somewhat in the 1990s. Commodore International filed for bankruptcy in 1994 and was sold to Dutch firm Tulip Computers. In the late 1980s the firm was a great rival to Atari, which produced its own range of home computers and is now a brand of video games, formerly known as Infogrames.

Tulip Computers sold several products under the Commodore name, including portable USB storage devices and digital music players. It had planned to relaunch the brand, following an upsurge of nostalgia for 1980s-era games. Commodore 64 enthusiasts have written emulators for Windows PC, Apple Mac and even PDAs so that the original Commodore games can be still run. The sale of Commodore is expected to be complete in three weeks in a deal worth over £17m.
"	tech
1145	"Barbarians 19-47 New Zealand
"	"
New Zealand proved too strong for an Australian-dominated Barbarians to round off their unbeaten northern hemisphere tour with an easy win.

Rico Gear ran in two of the All Blacks' seven tries in what was a predominantly second-string line-up. The Baa-Baas did threaten, scoring tries through Albert van den Bergh, Xavier Rush and Andrea Lo Cicero, but never looked like winning. All Black Aaron Mauger was in good form with the boot, adding 10 points. The All Blacks featured only two of the side which started last weekend's emphatic Test victory over France in Paris, while the Baa-Baas had nine Wallabies in their starting line-up. And New Zealand coach Graham Henry said: ""It was a quality performance against a very experienced side and a number of young guys came through very well. ""They learnt from the older players and this was a way of thanking the guys who had been mentoring them on the tour."" But the running rugby the crowd had been hoping for rarely materialised. Marty Holah got the All Blacks onslaught under way with his fifth-minute try before Rush hit back moments later. But New Zealand went ahead once more as Gear made use of the space vacated by a temporarily injured Chris Latham to slide in. Ma'a Nonu then found his way through the Barbarians defence to give his side a 19-7 half-time lead. The hosts failed to ignite in the second half and, the moment Gear scored his second just after the interval, there was only ever going to be one winner. Lo Cicero, the sole European for the Barbarians, bundled over for a try to briefly curtail the deficit. But the match was blighted by controversy moments later when Justin Marshall, was felled with a high tackle by Jimmy Cowan. Referee Andy Turner waved play on and Casey Laulala coasted in for his side's fifth try. Jermoe Keino and Piri Weepu both added tries to the All Blacks' tally before the final whistle, while van den Bergh gained some consolation for the Baa-Baas. After the match, Barbarians coach Bob Dwyer warned that South African flanker Schalk Burger needed a proper off-season break to maintain his standards. Burger, 21, was recently crowned player of the year by both his peers and the International Rugby Board, but has struggled for form in recent weeks. ""It's his first year at that level and he was phenomenal up until the end of the southern hemisphere season. ""I don't think he's played anywhere near that level on tour,"" he said.
"	sport
761	"Building giant in asbestos payout
"	"
Australian building products group James Hardie has agreed to pay $1.1bn (£568m) to victims of asbestos-related diseases.

The landmark deal could see thousands of people suffering from lung diseases - caused by asbestos the company once made - receive compensation. The move follows angry protests after the firm said a previous compensation fund was running out of money. A subsequent New South Wales state inquiry criticised Hardie's actions. In September, the inquiry found that the company had misled the public about the amount of money set aside to cover its asbestos-related liabilities, sparking the resignation of its then chief executive, Peter MacDonald.

Campaigners welcomed news of the preliminary agreement. ""This is a momentous day in the fight for victims and their families,"" said asbestosis sufferer Bernie Banton, who leads a victims' association. ""There is still a long way to go, but we are getting there."" James Hardie chairwoman, Meredith Hellicar, said the deal provided for a funding arrangement ""that is affordable, sensible and workable"". ""At the end of the day we are dealing with compensation for people who are terminally ill. We don't know exactly how many of them there will be, we don't know over what exact period they will fall ill,"" she said. However, the deal still has to receive the approval of Hardie's shareholders.

Hardie, which currently makes more than 80% of its revenues in the US, was once Australia's biggest supplier of asbestos building materials. In 2001, the company set up a fund to compensate asbestos victims, but it later admitted the fund was running short of money. A decision by Hardie to move its headquarters to the Netherlands - while remaining a listed company in Australia - provoked a damaging public outcry. Victims groups accusing it of trying to escape its responsibilities by moving abroad, a charge the company denies. Australia's securities watchdog is currently investigating Hardie's former chief executive and former chief financial officer over allegations of misleading investors and the general public.
"	business
796	"Indonesia 'declines debt freeze'
"	"
Indonesia no longer needs the debt freeze offered by the Paris Club group of creditors, Economics Minister Aburizal Bakrie has reportedly said.

Indonesia, which originally accepted the debt moratorium offer, owes the Paris Club about $48bn (£25.5bn). Mr Bakrie told the Bisnis Indonesia newspaper that a $1.7bn donors' aid package meant that the debt moratorium was unnecessary. This aid comes on top of a previously-pledged $3.4bn package. Most of this 'normal aid' would be used to finance the country's budget deficit. The Indonesian Economics Minister explained that the money - $1.2bn in grants and $500m in soft loans - was for the rebuilding of Aceh province, which was badly hit by the tsunami of 26 December. Nevertheless, one of Mr Bakrie's deputies, Mahendra Siregar, told AFP news agency that Indonesia was still considering the offer by the Paris Club of rich creditor nations to temporarily suspend its debt payments. ""What is true is that we are still discussing... the Paris Club decision to find out more details such as how much of our debt will be subject to a moratorium. That's how far we are at this stage,"" said Mr Siregar.

The 19 member countries of the Paris Club are owed about $5bn this year in debt repayments by nations affected by the Indian Ocean tsunami. Indonesia, Sri Lanka and the Seychelles accepted the Paris Club offer, which was criticised by some aid groups as being too little. Thailand and India have however declined the offer, with Thailand prefering to keep up with its payments while India said it would prefer to rely on its own resources rather than on international aid. Putting off payments may lower a country's rating among financial organisations, making it more expensive and more difficult for them to borrow money in the future, analysts said. Separately, the Indonesian government has said it will announce monthly how much it has received in foreign donations and how it has spent the money. Welfare Minister Alwi Shihab told AP news agency that this announcement should allay suspicion of official corruption in relief operations.
"	business
568	"Tsunami to cost Sri Lanka $1.3bn
"	"
Sri Lanka faces a $1.3bn (£691m) bill in 2005 for reconstruction after the tsunami which killed more than 30,000 of its people, its central bank says.

This estimate is preliminary, bank governor Sunil Mendis told reporters, and could rise in 2006. The island state is asking for about $320m from the International Monetary Fund to help pay for relief, he said. The bank has 5bn rupees ($50m; £27m) set aside to lend at a lower interest rate to those who lost property. According to Mr Mendis, half the IMF support could come from a freeze on debt repayments, which would free up resources immediately. The rest could come from a five-year emergency loan. Sri Lanka is hoping for a wider freeze from other creditors.

The Paris Club of 19 creditors meets on 12 January to discuss a debt moratorium for the nations hit by the tsunami, which ravaged south and east Asia on 26 December.

Some 150,000 people across the region are feared to be dead and millions have been left homeless and destitute. A full reckoning of the economic cost to Sri Lanka of the tsunami will not be clear for some time to come. But already it looks likely that growth in the first half of 2005 will slow, Mr Mendis told reporters, although he would not say by how much. One side-effect of the disaster has been that the value of the rupee has risen as foreign funds have flooded into the country. The currency has strengthened 4% since late December, coming close to 100 rupees to the US dollar for the first time in more than six months.
"	business
198	"Singer Ferguson 'facing eviction'
"	"
Three Degrees star Sheila Ferguson is the favourite to be evicted from ITV's I'm A Celebrity... Get Me Out Of Here on Monday.

Bookmakers Ladbrokes says the singer has even odds of being the first contestant to be voted off the show. ""It's going to be close but Sheila is favourite as she has shown herself to be a bit of a troublemaker,"" said Ladbrokes' Warren Lush. Comic Joe Pasquale remains odds on favourite to win the reality show. Mr Lush added that Nancy Sorrell's chances of an early departure had increased since the surprise arrival of husband Vic Reeves in the jungle camp last Wednesday. Notwithstanding, comedian Reeves remains 3/1 favourite to win the show, after Pasquale.

Huggy Bear actor Antonio Fargas also remains a contender for eviction having ""done nothing to live up to the pre-show hype"". ""There has been a big gamble on Natalie [Appleton] to go... but bookies fancy the millions at home will keep piling on the misery by putting her through more bushtucker trials,"" added Mr Lush. The former All Saint star has performed dismally in bushtucker trials which have seen her plunged into glass tanks containing putrid waste and challenged to eat fish eyes. On Friday, Ladbrokes suspended betting after singer Brian Harvey quit the show folllowing a blazing row with Janet Street-Porter. Harvey, who entered the camp a day later than other contestants after learning that his grandmother had died, reached the end of his tether following days of meagre rations and rows.
"	entertainment
885	"Bank opts to leave rates on hold
"	"
The Bank of England has left interest rates on hold at 4.75% for a sixth month in a row.

The Bank's Monetary Policy Committee (MPC) decided to take no action amid mixed signals from the economy. But some economists predict a further rise in the cost of borrowing will come later this year. Interest rates rose five times between November 2003 and August 2004 as soaring house prices and buoyant consumer data sparked inflation fears. Bank of England governor Mervyn King has recently warned against placing too much weight on one month's economic data, suggesting the MPC is waiting for a clearer picture to emerge. Economists see next week's inflation report from the MPC as key in assessing whether a further interest rate rise is necessary to keep the economy in check.

Slower consumer spending and a quieter housing market are likely to have convinced the MPC that rates should be left unchanged in recent months. Inflation, however, has been rising faster than expected, hitting an annual rate of 1.6% in December - its highest level in six months. Data on Wednesday also showed manufacturing output rose at its fastest rate since May last month, reinforcing a view that economic growth was stronger than forecasts.

And recent house surveys from the Halifax and Nationwide have indicated prices are still rising, albeit at a slower pace than in recent years. Philip Shaw, chief economist at Investec Securities, said he believed rates would remain at 4.75% for the rest of the year although strong economic data could lead to a further hike. ""The economic landscape has changed quite considerably over the last couple of months, "" he said. ""Growth appears stronger and the MPC may become more concerned about inflation trends."" Howard Archer, economist at Global Insight said the MPC ""may well consider that the balance of risks to the growth and inflation outlook have moved from the downside to the upside"".

Business groups welcomed the MPC's widely-expected move to leave rates on hold and cautioned against further rises. The British Chambers of Commerce (BCC) said it was ""concerned by the clamour in some quarters"" for early interest rate increases. ""We believe that these demands should be firmly resisted,"" said David Frost, BCC director general. ""Manufacturing still faces extremely serious problems and is performing poorly, in spite of the recent revised figures."" Ian McCafferty, chief economist at the CBI, said the MPC faced an ""interesting"" challenge. ""Consumers appear to have pulled in their horns over the holiday period, and exporters are struggling with the strength of sterling,"" he said. ""However, the broader economy continues to show healthy growth, and the tight labour market and buoyant commodity prices are nudging inflation higher.""
"	business
1504	"Boateng to step down at election
"	"
Paul Boateng, Chief Secretary to the Treasury, is to step down as a Labour MP at the forthcoming general election.

Mr Boateng, 53, is to become the UK's high commissioner to South Africa. He was the UK's first black cabinet minister when appointed to his post in 2002, promoted from the Home Office, where he had been prisons minister. Mr Boateng served on the Greater London Council before being elected to Parliament in 1987, declaring ""today Brent South, tomorrow Soweto"". He will succeed the previous High Commissioner, Ann Grant, shortly after the next election, which is widely expected to be held on 5 May. The appointment is dependent on Labour's re-election.

Prime Minister Tony Blair said: ""Paul has been both a valued colleague and a trusted friend for many years. ""He has made an immense contribution to public life in Britain and I am delighted that he has agreed to continue that service to the people of Britain by acting as their representative in South Africa."" Chancellor Gordon Brown said: ""Over the past eight years Paul's contribution to the Treasury and the government has been exceptional - and it has been my privilege to have worked closely with him closely at the Treasury. ""I congratulate Paul on his new appointment. ""He has displayed huge dedication to the cause of African development for many years and it is fitting that, in this year of challenge and opportunity for the African continent, Paul has been given such a pivotal role in our fight against poverty and injustice. ""I look forward to continuing to work with Paul on this vital agenda.""

Mr Boateng said: ""I am honoured to be asked to take on this role, especially as it comes at such an integral time for our relationship with South Africa and the African continent. ""There shall be many new challenges and opportunities ahead and I look forward to embracing them with great anticipation."" Asked if he was appointed as the result of a ""fair and open"" competition, he replied: ""I have been appointed as a result of a process that's been used before by Labour and Conservative governments to appoint people of all parties who have relevant experience."" Mr Boateng also laughed off suggestions that his re-election in Brent South seat had been in danger saying it was ""one of the safest Labour seats in the country"". Shadow foreign secretary Michael Ancram said that, if in government, he would refuse to approve either Mr Boateng's appointment or that of ex-Cabinet minister Helen Liddell as high commissioner to Australia. ""Mr Blair's appointment of Paul Boateng is the latest example of a worrying trend of failed Tony's cronies being appointed to senior diplomatic posts,"" he said.
"	politics
818	"Chinese dam firm 'defies Beijing'
"	"
The China Three Gorges Project Corp is refusing to obey a government order to stop construction of one of its giant dams, the Chinese state press has said.

The builder of the Three Gorges Dam is continuing work on the sister Xiluodu dam, said the Beijing News. The Xiluodu dam is one of 30 such large-scale construction projects called to a halt because of a lack of proper environmental checks. The Beijing News said the company may instead choose to pay a fine. The firm has also ignored orders to stop construction at two of its other projects - the Three Gorges Underground Power Plant and the Three Gorges Project Electrical Power Supply Plant.

So far, only 22 of the 30 construction projects targeted by China's State Environmental Protection Agency (Sepa) for having not carried out mandatory environmental impact assessments have complied with its shutdown order. The China Three Gorges Project Corp could now face a fine up to 200,000 yuan ($24,000; £12,700). Last week, it denied that its projects violated regulations. ""The Three Gorges Corporation has all along abided by the law and have built our projects in accordance with the law,"" it said.

The Sepa order comes as the Chinese government appears to be trying to cool the country's booming economy. Previously it has encouraged construction of new electricity generating capacity to solve chronic energy shortages, which forced many factories into part-time working last year. In 2004, China increased its generating capacity by 12.6% to 440,700 megawatts (MW). The Xiluodu Dam is designed to produce 12,600 MW of electricity, and is being built on the Jinshajiang - or ""river of golden sand"" as the upper reaches of the Yangtze are known. It is a sister project to the main Three Gorges Dam downstream where more than half a million people have had to be relocated, drawing criticism from environmental groups and overseas human rights activists.
"	business
616	"China's Shanda buys stake in Sina
"	"
Chinese online game operator Shanda Interactive Entertainment has bought a 20% stake in Sina, the country's biggest internet portal firm.

The move may be a precursor to a full takeover, with analysts saying that a better-known international firm may also now show an interest in Sina. Shanda said that it may boost its stake in Sina, even buying it outright. A merger would create a firm that offers online role-playing games, news, entertainment and wireless messaging.

Sina said that the purchase of a stake by Shanda would have no impact on its business.

The board of directors said in a statement that it would ""continue to act in the best interests of all the company stakeholders, including shareholders, employees and customers"". Both companies are listed on the New York Stock Exchange's (NYSE) technology-dominated Nasdaq index. In a filing with the US Securities and Exchange Commission, Sina said its shares were purchased between 12 January and 10 February for about $230m. Rumours about a possible takeover boosted Sina's shares by more than 10% on Friday. They added an extra 6.4% to $27.24 in electronic trading after the trading session had finished. And there may be more gains amid bid speculation when trading resumes in New York on Tuesday after Monday's public holiday, analysts forecast. ""There could still be some potential parties that could still counter bid,"" said Wallace Cheung, an analyst at DBS Vickers. ""Even though Shanda has 20% of Sina, they still have quite a long way to take full control."" However, Mr Cheung noted that a foreign company trying to take control of a Chinese internet portal firm, with its ability to filter and pass on news, may not be viewed very favourably by Beijing.
"	business
2095	"Apple laptop is 'greatest gadget'
"	"
The Apple Powerbook 100 has been chosen as the greatest gadget of all time, by US magazine Mobile PC.

The 1991 laptop was chosen because it was one of the first ""lightweight"" portable computers and helped define the layout of all future notebook PCs. The magazine has compiled an all-time top 100 list of gadgets, which includes the Sony Walkman at number three and the 1956 Zenith remote control at two. Gadgets needed moving parts and/or electronics to warrant inclusion. The magazine staff compiled the list and specified that gadgets also needed to be a ""self-contained apparatus that can be used on its own, not a subset of another device"".

""In general we included only items that were potentially mobile,"" said the magazine.

""In the end, we tried to get to the heart of what really makes a gadget a gadget,"" it concluded. The oldest ""gadget"" in the top 100 is the abacus, which the magazine dates at 190 A.D., and put in 60th place. Other pre-electronic gadgets in the top 100 include the sextant from 1731 (59th position), the marine chronometer from 1761 (42nd position) and the Kodak Brownie camera from 1900 (28th position). The Tivo personal video recorder is the newest device to make the top 10, which also includes the first flash mp3 player (Diamond Multimedia), as well as the first ""successful"" digital camera (Casio QV-10) and mobile phone (Motorola Startac). The most popular gadget of the moment, the Apple iPod, is at number 12 in the list while the first Sony transistor radio is at number 13.

Sony's third entry in the top 20 is the CDP-101 CD player from 1983. ""Who can forget the crystalline, hiss-free blast of Madonna's Like A Virgin emanating from their first CD player?"" asked the magazine. Karl Elsener's knife, the Swiss Army Knife from 1891, is at number 20 in the list. Gadgets which could be said to feature surprisingly low down in the list include the original telephone (23rd), the Nintendo GameBoy (25th), and the Pulsar quartz digital watch (36th). The list also contains plenty of oddities: the Pez sweet dispenser (98th), 1990s toy Tamagotchi (86th) and the bizarre Ronco inside the shell egg scrambler (84th).

Almost everyone has a mobile phone, how many people own a Powerbook? or an iPod? The findings of this magazine are not very convincing.

What about the magnetic compass? We still use it 1,000 years after it was invented.

I am amazed by the obsession with individual gadgets rather than genre. For example the Sony walkman was the first truly portable way of listening to your own music on the move whereas Minidisc, Flash MP3, portable CD players etc. are really just improvements in technology.

My favourite 'true' gadgets are probably my portable MiniDisc player and the little battery powered whizzy thing I use to froth up my coffee!

Calm down it's only in their opinion, and any list that includes the Taser in the top 100 gadgets has to be suspect....

Swiss army knife and no question about it. How many of the other items are still relatively unchanged from the original idea and still as useful/popular? You don't need a laptop or even a pocket calculator to work that one out!

This list merely illustrates interesting cultural divides between the American authors and the overwhelmingly British responses. Brits see no further than mobile phones and the over thirties Sinclair; whilst the Americans focus on Apple, TV remotes and TiVO (which probably is rather obscure in Europe).

What about the Soda Stream. This gadget changed my pre-teen life. Lap tops may enable you to ""think different, but you cant use them to ""get busy with the fizzy""

How about Astro Wars, one of the pioneers for computer games, i remember spending many an hour playing this and it still works today! However tried it the other day and it was rubbish, still a great gadget of its time.

Why worry about mobile phones. Soon they will be subsumed into the PDA's / laptops etc.

What about the Marine Chronometer? Completely revolutionised navigation for boats and was in use for centuries. For it's time, a technological marvel!

Sony Net Minidisc! It paved the way for more mp3 player to explode onto the market. I always used my NetMD, and could not go anywhere without it.

A laptop computer is not a gadget! It's a working tool!

The Sinclair Executive was the world's first pocket calculator. I think this should be there as well.

How about the clockwork radio? Or GPS? Or a pocket calculator? All these things are useful to real people, not just PC magazine editors.

Are the people who created this list insane ? Surely the most important gadget of the modern age is the mobile phone? It has revolutionised communication, which is more than can be said for a niche market laptop. From outside the modern age, the marine chronometer is the single most important gadget, without which modern transportation systems would not have evolved so quickly.

Has everyone forgot about the Breville pie maker??

An interesting list. Of the electronic gadgets, thousands of journalists in the early 1980s blessed the original noteboook pc - the Tandy 100. The size of A4 paper and light, three weeks on a set of batteries, an excellent keyboard, a modem. A pity Tandy did not make it DOS compatible.

What's an Apple Powerbook 100 ? It's out of date - not much of a ""gadget"". Surely it has to be something simple / timeless - the tin opener, Swiss Army Knife, safety razor blade, wristwatch or the thing for taking stones out of horses hooves ?

It has to be the mobile phone. No other single device has had such an effect on our way of living in such a short space of time.

The ball point pen has got to be one of the most used and common gadgets ever. Also many might be grateful for the pocket calculator which was a great improvement over the slide rule.

The Casio pocket calculator that played a simple game and made tinny noises was also a hot gadget in 1980. A true gadget, it could be carried around and shown off.

All top 10 are electronic toys, so the list is probably a better reflection of the current high-tech obsession than anything else. I say this as the Swiss Army Knife only made No 20.

Sinclair QL a machine far ahead of its time. The first home machine with a true multi-takings OS. Shame the marketing was so bad!!!

Apple.. a triumph of fashion over... well everything else.

Utter rubbish. Yes, the Apple laptop and Sony Walkman are classic gadgets. But to call the sextant and the marine chronometer 'gadgets' and rank them as less important than a TV remote control reveals a quite shocking lack of historical perspective. The former literally helped change the world by vastly improving navigation at see. The latter is the seed around which the couch potato culture has developed. No competition.

I'd also put Apple's Newton and the first Palm Pilot there as the front runners for portable computing, and possibly the Toshiba Libretto for the same reason. I only wish that Vulcan Inc's Flipstart wasn't just vapourware otherwise it would be at the top.

How did a laptop ever manage to beat off the challenge of the wristwatch or the telephone (mobile or otherwise)? What about radios and TVs?

The swiss army knife. By far the most useful gadget. I got mine 12 years ago. Still wearing and using it a lot! It stood the test of time.

Psion Organiser series 3, should be up there. Had a usable qwerty keyboard, removable storage, good set of apps and programmable. Case design was good (batteries in the hinge - a first, I think). Great product innovation.

The first mobile PC was voted best gadget by readers of...err... mobile PC?! Why do you keep putting these obviously biased lists on your site? It's obviously the mobile phone or remote control, and readers of a less partisan publication would tell you that.

The Motorola Startac should be Number One. Why? There will be mobile phones long after notebook computers and other gadgets are either gone or integrated in communications devices.

The Psion series 3c! The first most practical way to carry all your info around...

I too would back the Sinclair Spectrum - without this little beauty I would never have moved into the world of IT and earn the living that I do now.

I'd have put the mobile phone high up the list. Probably a Nokia model.

Sinclair Spectrum - 16k. It plugged into the tv. Games were rubbish but it gave me a taste for programming and that's what I do for a living now.

I wish more modern notebooks -- even Apple's newest offerings -- were more like the PB100. Particularly disheartening is the demise of the trackball, which has given way to the largely useless ""trackpad"" which every notebook on the market today uses. They're invariably inaccurate, uncomfortable, and cumbersome to use.

Congratulations to Apple, a deserved win!
"	tech
